archivo,directorio,track_name,uuid,stem_id,instrumento,clase,plugin,programa
metadata_62.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,7f08db979df8c509644530e6a1a696cf,S02,Electric Piano 2,Piano,scarbee_a_200.nkm,5
metadata_63.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,0700cf9128a43d4eb7ed68235610f11b,S03,Bright Acoustic Piano,Piano,the_gentleman.nkm,1
metadata_64.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,e6751a8732dc00839c3f5b653033a9b1,S09,Acoustic Grand Piano,Piano,grand_piano.nkm,0
metadata_64.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,e6751a8732dc00839c3f5b653033a9b1,S10,Bright Acoustic Piano,Piano,concert_grand.nkm,1
metadata_65.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,3659262e284493bea5b6d968ed74947d,S06,Electric Piano 2,Piano,scarbee_mark_I.nkm,5
metadata_66.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1785239ed9d5068612a3efd36b5452d7,S01,Bright Acoustic Piano,Piano,upright_piano.nkm,1
metadata_67.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,c0cc573bb12d1fc399df8af0c721b9c2,S00,Electric Grand Piano,Piano,wurly_ep.nkm,2
metadata_67.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,c0cc573bb12d1fc399df8af0c721b9c2,S01,Electric Grand Piano,Piano,wurly_ep.nkm,2
metadata_68.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,60c458412d233684010b909c39c20159,S10,Bright Acoustic Piano,Piano,ragtime_piano.nkm,1
metadata_69.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,59b3f92d798a19ae60fd34c2471cb501,S01,Harpsichord,Piano,the_giant_vibrant.nkm,6
metadata_69.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,59b3f92d798a19ae60fd34c2471cb501,S07,Acoustic Grand Piano,Piano,concert_grand.nkm,0
metadata_7.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,513716f352806601367d549bd0bb373e,S02,Electric Piano 2,Piano,scarbee_mark_I.nkm,5
metadata_7.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,513716f352806601367d549bd0bb373e,S05,Acoustic Grand Piano,Piano,ragtime_piano.nkm,0
metadata_70.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a7ef72ce72eec13eda057b0b5aac4e58,S00,Electric Piano 2,Piano,scarbee_a_200.nkm,5
metadata_71.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a4fe4348a9e7fa2c1f88c14ab545f920,S06,Electric Piano 2,Piano,scarbee_mark_I.nkm,5
metadata_72.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,984755b92fd3770b21b12e17731f3609,S07,Electric Piano 1,Piano,scarbee_mark_I.nkm,4
metadata_72.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,984755b92fd3770b21b12e17731f3609,S08,Acoustic Grand Piano,Piano,ragtime_piano.nkm,0
metadata_73.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1abb07c3afc5f8fd0aef40e21c5e37ad,S00,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_73.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1abb07c3afc5f8fd0aef40e21c5e37ad,S01,Harpsichord,Piano,the_giant_hard_and_tough.nkm,6
metadata_74.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,f101907faf53868f05170fabda5f535d,S00,Bright Acoustic Piano,Piano,concert_grand.nkm,1
metadata_75.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,3e84e49d92a44ebc552c6f798109496a,S01,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_76.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,66c8bb3c8599791629824a4f4f45c812,S01,Electric Piano 2,Piano,scarbee_a_200.nkm,5
metadata_77.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,eb8be8df1f90c6a03687e0498e54aae5,S01,Electric Piano 1,Piano,scarbee_mark_I.nkm,4
metadata_78.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,77d955b42bb51a996c4f361f60bbacaf,S00,Acoustic Grand Piano,Piano,the_giant_vibrant.nkm,0
metadata_78.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,77d955b42bb51a996c4f361f60bbacaf,S04,Clavinet,Piano,scarbee_mark_I.nkm,7
metadata_79.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,c17a8407e3cca14a158e9a75a34694bb,S01,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_8.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,b2be296505fd61a73ae03a0a9a8cbe05,S00,Bright Acoustic Piano,Piano,the_giant_modern_studio.nkm,1
metadata_80.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,09f0db50dc8ab1d53f6489737f6eb41f,S04,Bright Acoustic Piano,Piano,august_foerster_grand.nkm,1
metadata_80.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,09f0db50dc8ab1d53f6489737f6eb41f,S08,Acoustic Grand Piano,Piano,the_gentleman.nkm,0
metadata_81.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,5bffcbf545497f8188e3f9c4f44ac8e3,S01,Harpsichord,Piano,alicias_keys.nkm,6
metadata_81.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,5bffcbf545497f8188e3f9c4f44ac8e3,S09,Acoustic Grand Piano,Piano,harpsichord.nkm,0
metadata_82.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a5fa6d6937cdadbf475079bf788d4e94,S00,Acoustic Grand Piano,Piano,august_foerster_grand.nkm,0
metadata_82.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a5fa6d6937cdadbf475079bf788d4e94,S11,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_83.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,4dcf616246d05428550c4b026a8b84fe,S01,Bright Acoustic Piano,Piano,concert_grand.nkm,1
metadata_83.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,4dcf616246d05428550c4b026a8b84fe,S05,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_83.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,4dcf616246d05428550c4b026a8b84fe,S14,Acoustic Grand Piano,Piano,august_foerster_grand.nkm,0
metadata_84.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,34bca857c25ce601b486f34abac0adb7,S02,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_84.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,34bca857c25ce601b486f34abac0adb7,S05,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_85.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1ff1add174f43f136f4a32dcc3bc0a71,S07,Harpsichord,Piano,the_gentleman.nkm,6
metadata_85.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1ff1add174f43f136f4a32dcc3bc0a71,S09,Acoustic Grand Piano,Piano,the_grandeur.nkm,0
metadata_86.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,2223119e52967f45c77de2c401f8102e,S00,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_87.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,af6332710861c9d83f8a18a49d0032e3,S03,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_87.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,af6332710861c9d83f8a18a49d0032e3,S04,Electric Piano 2,Piano,scarbee_mark_I.nkm,5
metadata_88.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,44ce55cc2aeb592f6736e6ee2742f95d,S04,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_89.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,326b121f8ee8c29430524e0391380e06,S07,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_9.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,763348b79ed855fa294a7c980392178b,S05,Honky-tonk Piano,Piano,the_gentleman.nkm,3
metadata_90.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,6ebb3eeb1744b747ac09f94538b17727,S00,Acoustic Grand Piano,Piano,the_giant_hard_and_tough.nkm,0
metadata_90.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,6ebb3eeb1744b747ac09f94538b17727,S02,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_91.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,38cbf6d7db4b7ab6acb70a7aad6c987c,S01,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_92.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,078e80dc1330fbce7395c2df26c077c7,S03,Electric Grand Piano,Piano,scarbee_mark_I.nkm,2
metadata_93.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,2d8c906d44b5f51a169ea3c9dd372290,S07,Bright Acoustic Piano,Piano,upright_piano.nkm,1
metadata_93.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,2d8c906d44b5f51a169ea3c9dd372290,S13,Bright Acoustic Piano,Piano,upright_piano.nkm,1
metadata_94.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,89b7fbcf9b84fe097f066dade78232e0,S00,Electric Piano 1,Piano,scarbee_mark_I.nkm,4
metadata_95.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,7a5325dc4c3ae1e0f9e0e327b440ead4,S00,Acoustic Grand Piano,Piano,grand_piano.nkm,0
metadata_95.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,7a5325dc4c3ae1e0f9e0e327b440ead4,S05,Electric Piano 2,Piano,scarbee_a_200.nkm,5
metadata_96.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a1f0d5aea8c50f29fe586bf10974cf51,S02,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_96.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a1f0d5aea8c50f29fe586bf10974cf51,S07,Electric Piano 1,Piano,scarbee_mark_I.nkm,4
metadata_97.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a3235841b048cd52cfe4a696def6c1d6,S01,Bright Acoustic Piano,Piano,the_giant_modern_studio.nkm,1
metadata_97.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a3235841b048cd52cfe4a696def6c1d6,S02,Electric Grand Piano,Piano,scarbee_clavinet_full.nkm,2
metadata_98.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,d024a9db43b730e527254a7db3ba046e,S03,Bright Acoustic Piano,Piano,august_foerster_grand.nkm,1
metadata_98.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,d024a9db43b730e527254a7db3ba046e,S04,Bright Acoustic Piano,Piano,august_foerster_grand.nkm,1
metadata_98.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,d024a9db43b730e527254a7db3ba046e,S07,Honky-tonk Piano,Piano,concert_grand.nkm,3
metadata_99.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,5629edf81d872e4f41b95e82f3347904,S08,Electric Grand Piano,Piano,scarbee_mark_I.nkm,2
metadata_99.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,5629edf81d872e4f41b95e82f3347904,S09,Honky-tonk Piano,Piano,august_foerster_grand.nkm,3
metadata_99.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,5629edf81d872e4f41b95e82f3347904,S10,Acoustic Grand Piano,Piano,august_foerster_grand.nkm,0
